lead_id,created_date,source,course_interest,city,total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,current_stage,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,counselor_id,converted,days_to_convert
LEAD02521,2023-04-22,google_ads,B.Tech CS,Mumbai,5,0,1,0,0,20,,20,verification,4,1,2,4,C004,0,
LEAD02522,2023-04-13,facebook,B.Com,Mumbai,6,6,2,1,0,28,51.0,7,application,7,6,5,4,C010,0,
LEAD02523,2024-09-16,walk_in,B.Com,Mumbai,0,5,0,0,0,62,27.3,9,verification,1,13,4,5,C007,0,
LEAD02524,2023-06-02,walk_in,B.Com,Delhi,0,0,1,0,0,21,46.0,9,inquiry,18,2,7,0,C001,0,
LEAD02525,2023-09-26,walk_in,B.Com,Pune,8,5,0,0,1,21,,9,payment,2,9,10,2,C003,1,89
LEAD02526,2024-01-04,referral,MBA,Delhi,6,6,2,0,1,39,11.1,12,verification,3,11,3,0,C001,1,57
LEAD02527,2024-03-21,facebook,B.Com,Chennai,1,4,2,0,0,34,40.8,17,engagement,9,2,3,1,C006,0,
LEAD02528,2025-12-19,website,MBA,Delhi,6,10,4,0,1,62,,8,application,13,15,5,1,C001,0,
LEAD02529,2025-08-25,referral,B.Tech CS,Bangalore,8,8,1,1,0,52,37.8,3,application,4,0,9,6,C007,1,12
LEAD02530,2025-07-22,facebook,B.Tech CS,Hyderabad,6,6,2,1,1,41,28.0,22,application,4,3,9,3,C001,1,55
LEAD02531,2023-06-07,facebook,M.Tech,Mumbai,6,11,4,1,1,57,30.6,20,inquiry,19,13,0,2,C001,0,
LEAD02532,2023-11-27,facebook,B.Com,Bangalore,0,0,3,0,0,27,40.5,27,inquiry,10,10,2,3,C006,0,
LEAD02533,2025-04-24,facebook,M.Tech,Delhi,2,2,0,0,0,35,11.6,13,inquiry,11,9,3,1,C008,0,
LEAD02534,2024-02-19,facebook,B.Tech CS,Mumbai,0,6,1,1,0,24,,29,application,20,1,9,0,C010,0,
LEAD02535,2025-01-15,referral,B.Com,Chennai,5,8,1,1,0,13,25.0,8,application,3,10,2,0,C006,1,21
LEAD02536,2025-12-17,website,BBA,Pune,1,2,3,1,0,56,28.5,7,inquiry,2,9,5,2,C009,0,
LEAD02537,2025-07-20,walk_in,B.Tech CS,Mumbai,6,16,4,1,0,92,62.3,18,application,18,4,1,1,C006,1,81
LEAD02538,2024-11-17,referral,B.Tech CS,Pune,3,6,3,0,0,66,,26,verification,3,8,7,0,C008,1,67
LEAD02539,2024-06-19,website,B.Tech CS,Delhi,7,9,0,0,0,54,55.3,4,inquiry,18,7,9,0,C007,0,
LEAD02540,2023-04-17,google_ads,B.Tech CS,Bangalore,4,8,2,1,1,40,47.3,14,verification,4,5,2,2,C001,1,53
LEAD02541,2025-01-10,facebook,B.Tech CS,Delhi,6,6,1,1,0,17,42.6,9,admission,16,5,6,0,C007,1,75
LEAD02542,2023-09-15,walk_in,B.Tech CS,Chennai,4,11,3,1,0,95,,13,verification,15,1,0,0,C010,0,
LEAD02543,2025-12-28,walk_in,M.Tech,Pune,2,6,3,1,0,25,,8,application,13,7,4,2,C003,0,
LEAD02544,2024-05-15,website,B.Tech CS,Delhi,7,2,2,0,1,24,19.1,22,inquiry,4,4,2,1,C006,0,
LEAD02545,2024-08-16,google_ads,B.Com,Hyderabad,4,7,1,1,1,9,68.0,0,engagement,3,2,1,0,C003,0,
LEAD02546,2024-11-20,walk_in,MBA,Hyderabad,7,9,3,1,1,61,,12,verification,6,4,8,7,C009,1,81
LEAD02547,2024-01-08,google_ads,MBA,Hyderabad,1,0,0,0,0,21,43.8,17,inquiry,3,13,9,7,C009,0,
LEAD02548,2023-02-11,google_ads,B.Com,Hyderabad,2,1,2,0,0,47,66.4,6,verification,19,5,0,7,C002,0,
LEAD02549,2025-06-04,walk_in,B.Com,Bangalore,1,2,3,0,1,50,0.9,18,payment,2,7,8,2,C006,1,22
LEAD02550,2023-08-22,walk_in,B.Tech CS,Bangalore,0,1,0,0,1,12,40.3,16,enrollment,14,4,8,4,C008,1,66
LEAD02551,2023-06-18,google_ads,MBA,Bangalore,7,6,4,0,1,71,30.2,10,application,5,10,6,7,C002,1,34
LEAD02552,2023-02-14,website,MBA,Mumbai,2,6,4,1,0,44,,1,application,15,6,5,0,C004,0,
LEAD02553,2023-04-09,google_ads,BBA,Bangalore,11,1,3,1,0,43,,29,inquiry,18,5,10,3,C001,0,
LEAD02554,2024-06-23,facebook,B.Tech CS,Mumbai,1,3,0,0,0,36,63.8,0,engagement,14,4,1,5,C008,0,
LEAD02555,2025-01-13,facebook,B.Com,Mumbai,2,7,0,0,0,24,71.6,23,engagement,18,10,3,2,C004,0,
LEAD02556,2023-07-05,walk_in,B.Com,Bangalore,4,4,3,0,1,55,32.9,9,engagement,4,11,6,1,C008,0,
LEAD02557,2025-01-17,referral,B.Tech CS,Chennai,0,4,0,0,0,8,68.3,17,admission,1,0,8,2,C004,1,77
LEAD02558,2024-12-23,walk_in,M.Tech,Mumbai,0,0,0,0,0,30,48.0,9,inquiry,4,15,9,3,C008,0,
LEAD02559,2023-11-16,website,B.Tech CS,Mumbai,2,9,1,0,1,0,40.0,23,engagement,18,13,7,5,C002,0,
LEAD02560,2023-04-16,google_ads,B.Tech CS,Mumbai,0,0,0,0,0,0,,20,inquiry,5,7,2,3,C001,0,
LEAD02561,2025-08-06,website,B.Tech CS,Pune,3,8,1,1,1,27,27.0,24,engagement,12,2,3,3,C006,0,
LEAD02562,2024-11-07,google_ads,B.Tech CS,Delhi,5,4,3,0,1,49,15.2,5,engagement,15,15,2,3,C003,0,
LEAD02563,2024-01-12,walk_in,BBA,Chennai,0,6,2,1,0,27,59.9,22,engagement,4,14,2,0,C008,1,42
LEAD02564,2023-06-04,google_ads,B.Com,Hyderabad,7,9,1,0,0,22,,8,engagement,13,0,7,1,C010,0,
LEAD02565,2025-08-26,facebook,MBA,Delhi,1,0,1,1,0,6,,27,inquiry,3,13,3,2,C001,0,
LEAD02566,2025-11-26,referral,B.Tech CS,Delhi,0,5,2,1,0,49,21.3,13,verification,10,14,9,2,C008,0,
LEAD02567,2025-09-12,walk_in,BBA,Hyderabad,2,10,1,0,0,15,43.5,1,admission,1,14,10,3,C008,1,13
LEAD02568,2024-07-19,referral,BBA,Mumbai,0,0,1,0,0,48,29.0,5,application,16,15,6,2,C009,0,
LEAD02569,2023-07-25,facebook,B.Tech CS,Chennai,8,9,0,0,0,24,17.0,0,payment,1,10,7,7,C001,1,46
LEAD02570,2023-01-07,walk_in,B.Com,Bangalore,2,0,0,0,0,17,52.5,19,engagement,13,2,4,6,C007,0,
LEAD02571,2023-04-25,facebook,MBA,Chennai,7,8,2,0,1,60,69.2,1,verification,8,3,7,1,C008,1,45
LEAD02572,2024-08-22,walk_in,M.Tech,Hyderabad,3,7,3,1,0,25,48.8,15,verification,12,9,4,5,C004,1,77
LEAD02573,2025-02-28,referral,MBA,Mumbai,0,0,0,0,0,0,41.4,8,payment,8,0,5,4,C003,1,16
LEAD02574,2024-01-07,walk_in,B.Tech CS,Delhi,3,0,1,1,0,0,23.0,11,application,2,1,9,6,C001,0,
LEAD02575,2024-03-22,walk_in,B.Tech CS,Hyderabad,2,6,2,1,0,12,69.9,15,engagement,2,2,5,4,C008,0,
LEAD02576,2023-05-20,google_ads,MBA,Pune,2,0,0,0,0,0,6.4,26,inquiry,18,5,1,5,C006,0,
LEAD02577,2023-04-08,referral,B.Com,Chennai,3,0,0,0,0,13,27.8,11,application,20,2,2,3,C003,0,
LEAD02578,2024-06-24,website,BBA,Mumbai,1,3,1,0,1,23,51.4,9,engagement,13,7,2,4,C007,0,
LEAD02579,2025-10-11,facebook,M.Tech,Mumbai,5,4,1,1,0,69,,18,engagement,0,6,3,7,C002,0,
LEAD02580,2023-12-23,referral,MBA,Chennai,4,6,3,0,1,35,23.3,26,engagement,4,12,9,7,C001,0,
LEAD02581,2023-12-25,website,B.Tech CS,Bangalore,2,0,1,0,0,0,,3,inquiry,16,14,10,2,C001,0,
LEAD02582,2024-12-19,walk_in,B.Tech CS,Hyderabad,3,5,2,1,1,35,59.3,7,inquiry,7,0,10,6,C003,0,
LEAD02583,2024-08-24,website,B.Tech CS,Mumbai,5,9,0,0,0,43,71.6,1,admission,9,6,7,7,C001,1,42
LEAD02584,2023-04-04,google_ads,B.Com,Pune,3,0,1,0,0,21,,29,application,11,3,10,0,C004,0,
LEAD02585,2023-07-05,google_ads,B.Tech CS,Mumbai,3,9,4,0,0,10,22.7,24,application,7,14,7,0,C007,0,
LEAD02586,2024-06-06,referral,B.Tech CS,Pune,5,5,2,0,1,54,15.9,12,verification,7,6,9,2,C004,1,82
LEAD02587,2025-10-24,referral,MBA,Pune,5,3,2,1,0,39,4.2,11,application,19,4,7,3,C001,1,8
LEAD02588,2024-11-06,referral,BBA,Mumbai,4,1,0,0,0,0,,11,application,2,12,5,5,C009,1,50
LEAD02589,2023-07-19,google_ads,MBA,Pune,0,0,2,0,0,0,65.0,13,engagement,14,0,9,5,C004,0,
LEAD02590,2025-05-05,google_ads,M.Tech,Chennai,0,3,0,0,0,2,44.8,3,verification,5,12,4,7,C006,0,
LEAD02591,2024-12-12,walk_in,B.Tech CS,Bangalore,8,4,1,1,1,73,41.1,25,payment,14,15,10,6,C007,1,78
LEAD02592,2024-04-21,facebook,B.Tech CS,Pune,2,3,3,0,0,38,,14,inquiry,13,1,7,4,C010,0,
LEAD02593,2024-03-12,google_ads,B.Tech CS,Bangalore,5,7,1,1,0,34,,8,enrollment,8,10,2,2,C010,1,14
LEAD02594,2025-02-15,referral,B.Tech CS,Hyderabad,5,0,0,0,0,0,,16,verification,18,12,3,0,C010,0,
LEAD02595,2025-08-17,referral,B.Tech CS,Hyderabad,2,8,0,0,1,33,9.3,25,payment,18,2,8,4,C004,1,18
LEAD02596,2025-07-06,facebook,B.Tech CS,Delhi,6,3,0,0,0,47,,23,engagement,16,15,10,1,C006,0,
LEAD02597,2025-12-12,walk_in,BBA,Mumbai,2,4,3,1,1,0,,13,admission,14,3,7,4,C003,1,88
LEAD02598,2025-07-10,referral,MBA,Hyderabad,0,0,0,0,0,23,9.7,6,engagement,11,15,8,2,C006,0,
LEAD02599,2024-07-17,website,MBA,Chennai,4,1,1,0,1,16,4.1,23,admission,1,1,8,6,C008,1,12
LEAD02600,2024-04-02,website,B.Com,Delhi,2,3,0,0,0,1,38.9,25,inquiry,7,12,5,5,C007,0,
LEAD02601,2025-07-09,referral,B.Tech CS,Hyderabad,3,3,1,0,0,48,31.1,12,engagement,16,9,8,5,C002,0,
LEAD02602,2025-01-06,google_ads,BBA,Mumbai,1,0,1,1,0,9,59.7,26,application,9,5,3,2,C004,1,30
LEAD02603,2024-08-03,referral,B.Com,Hyderabad,5,8,2,0,1,21,37.1,6,application,17,14,4,2,C005,0,
LEAD02604,2024-08-09,google_ads,MBA,Delhi,0,5,2,0,0,9,,14,enrollment,8,1,10,2,C007,1,64
LEAD02605,2024-01-14,referral,B.Tech CS,Chennai,6,7,1,1,1,21,8.2,16,engagement,7,11,6,7,C001,1,7
LEAD02606,2023-02-21,referral,B.Tech CS,Hyderabad,4,0,0,0,0,10,70.7,2,verification,7,1,9,3,C003,0,
LEAD02607,2023-03-26,referral,MBA,Pune,4,5,5,1,1,42,,21,application,5,12,10,3,C002,1,40
LEAD02608,2025-09-07,walk_in,B.Tech CS,Mumbai,1,2,0,0,0,13,10.6,27,inquiry,4,11,10,6,C007,1,51
LEAD02609,2024-02-26,website,B.Tech CS,Chennai,2,3,1,0,0,56,52.8,1,engagement,16,13,6,6,C007,0,
LEAD02610,2024-06-14,facebook,M.Tech,Pune,4,12,1,1,1,46,47.1,10,admission,4,3,10,5,C008,1,57
LEAD02611,2025-03-24,facebook,B.Com,Hyderabad,6,7,1,0,0,11,,18,inquiry,9,12,7,3,C009,0,
LEAD02612,2023-01-05,google_ads,BBA,Chennai,0,8,3,0,1,0,38.0,16,inquiry,15,7,4,0,C005,0,
LEAD02613,2023-04-23,referral,B.Tech CS,Hyderabad,8,9,4,1,1,88,48.2,27,application,20,12,2,6,C009,1,43
LEAD02614,2024-04-23,facebook,BBA,Hyderabad,6,10,2,0,1,38,54.5,28,application,4,6,8,4,C001,1,63
LEAD02615,2025-06-25,website,BBA,Hyderabad,9,11,1,1,1,52,32.8,11,payment,9,11,2,2,C002,1,74
LEAD02616,2023-10-05,google_ads,B.Tech CS,Bangalore,2,8,4,1,0,42,,3,engagement,16,5,2,2,C007,0,
LEAD02617,2024-02-24,google_ads,MBA,Delhi,2,12,4,1,0,34,38.5,15,engagement,5,4,2,3,C004,0,
LEAD02618,2023-08-21,facebook,B.Com,Mumbai,4,7,1,1,1,16,42.9,28,inquiry,19,13,4,3,C001,0,
LEAD02619,2025-06-12,google_ads,B.Tech CS,Chennai,3,12,1,1,0,18,28.6,18,application,6,4,2,1,C007,0,
LEAD02620,2025-12-13,facebook,B.Tech CS,Hyderabad,3,0,1,1,0,2,,0,engagement,13,8,0,5,C004,0,
LEAD02621,2025-01-09,facebook,B.Com,Delhi,0,0,3,0,0,55,,26,inquiry,5,10,7,5,C004,1,83
LEAD02622,2025-03-08,referral,B.Com,Bangalore,0,2,3,1,0,10,15.5,4,verification,1,0,5,7,C008,1,63
LEAD02623,2024-08-23,google_ads,B.Tech CS,Bangalore,5,8,2,0,0,51,,14,enrollment,14,12,7,2,C005,1,77
LEAD02624,2023-12-24,google_ads,BBA,Chennai,1,0,2,0,0,6,52.8,0,engagement,13,12,0,2,C005,0,
LEAD02625,2023-12-08,referral,M.Tech,Delhi,2,4,0,0,0,20,53.2,25,inquiry,18,12,6,3,C001,0,
LEAD02626,2025-11-28,google_ads,MBA,Pune,1,7,2,0,0,8,38.7,6,engagement,1,15,3,4,C001,0,
LEAD02627,2024-12-11,referral,B.Tech CS,Chennai,5,4,0,0,1,19,,12,inquiry,1,15,10,3,C007,0,
LEAD02628,2024-04-28,walk_in,M.Tech,Pune,7,2,2,0,0,19,,21,inquiry,18,13,0,7,C007,0,
LEAD02629,2025-06-22,walk_in,B.Tech CS,Pune,2,0,0,0,0,0,48.0,13,application,19,5,6,1,C009,0,
LEAD02630,2025-10-19,facebook,B.Tech CS,Pune,3,2,3,0,0,4,53.2,17,engagement,5,4,2,0,C001,0,
LEAD02631,2023-01-02,google_ads,BBA,Bangalore,5,10,3,1,1,61,59.9,15,admission,11,14,4,7,C009,1,88
LEAD02632,2025-06-04,facebook,M.Tech,Hyderabad,4,3,2,1,1,63,7.7,10,inquiry,6,0,6,0,C009,0,
LEAD02633,2024-11-18,referral,B.Com,Hyderabad,5,7,5,0,1,67,,24,payment,2,6,4,3,C004,1,48
LEAD02634,2023-08-28,website,B.Com,Hyderabad,3,7,2,1,1,21,6.5,18,inquiry,2,13,9,5,C010,0,
LEAD02635,2024-08-13,website,B.Tech CS,Pune,3,9,3,1,0,75,21.1,4,engagement,5,1,1,5,C007,1,46
LEAD02636,2023-01-01,referral,M.Tech,Delhi,1,0,1,0,0,0,,16,inquiry,5,13,10,3,C008,0,
LEAD02637,2023-02-27,facebook,BBA,Chennai,3,2,0,0,0,16,67.9,13,application,2,2,4,4,C002,0,
LEAD02638,2023-02-28,referral,B.Tech CS,Chennai,4,5,1,0,1,44,30.0,17,verification,19,0,0,3,C009,1,55
LEAD02639,2024-08-26,google_ads,B.Tech CS,Chennai,0,5,2,1,1,21,54.6,22,enrollment,5,12,0,2,C009,1,46
LEAD02640,2024-06-23,walk_in,MBA,Hyderabad,6,9,1,1,0,64,,24,inquiry,5,7,4,5,C007,0,
LEAD02641,2025-06-21,facebook,B.Tech CS,Hyderabad,3,0,2,0,0,13,53.3,6,inquiry,3,11,2,1,C001,0,
LEAD02642,2024-07-03,facebook,B.Tech CS,Hyderabad,5,5,2,0,1,47,42.6,2,inquiry,12,8,0,4,C003,0,
LEAD02643,2024-12-06,walk_in,MBA,Hyderabad,3,12,4,0,1,18,57.7,13,engagement,16,12,3,5,C010,0,
LEAD02644,2023-11-04,walk_in,B.Tech CS,Chennai,3,0,3,0,0,24,,30,inquiry,15,3,4,3,C007,0,
LEAD02645,2023-07-03,google_ads,MBA,Pune,2,0,0,0,0,11,47.0,0,inquiry,12,11,3,5,C010,0,
LEAD02646,2023-12-23,google_ads,M.Tech,Mumbai,1,2,2,0,1,28,4.7,28,inquiry,11,2,10,7,C002,0,
LEAD02647,2024-01-09,referral,B.Tech CS,Pune,0,0,1,1,0,46,46.2,10,enrollment,0,7,8,1,C010,1,20
LEAD02648,2024-01-22,referral,BBA,Bangalore,5,6,3,1,1,57,32.7,8,admission,13,0,5,4,C003,1,68
LEAD02649,2023-06-17,google_ads,B.Com,Bangalore,2,3,1,1,1,74,18.1,16,enrollment,10,5,6,0,C001,1,38
LEAD02650,2024-07-17,walk_in,M.Tech,Bangalore,0,0,3,0,0,3,55.0,11,inquiry,14,12,1,5,C009,1,21
LEAD02651,2025-01-22,google_ads,B.Tech CS,Delhi,3,4,0,0,0,0,5.4,19,inquiry,5,4,10,3,C005,0,
LEAD02652,2023-01-08,walk_in,MBA,Delhi,6,4,2,1,1,46,,5,inquiry,17,2,3,4,C007,0,
LEAD02653,2025-04-08,referral,B.Tech CS,Bangalore,4,3,0,0,0,8,1.3,2,enrollment,3,11,8,6,C008,1,59
LEAD02654,2025-08-01,website,MBA,Mumbai,4,4,5,0,1,21,48.5,28,verification,4,1,0,2,C007,1,17
LEAD02655,2024-01-26,referral,BBA,Pune,5,8,0,0,0,67,,14,admission,13,9,3,6,C003,1,30
LEAD02656,2024-04-18,facebook,B.Tech CS,Pune,4,7,1,0,1,51,9.3,11,engagement,8,3,7,1,C006,0,
LEAD02657,2024-08-11,facebook,B.Tech CS,Pune,0,5,1,1,0,0,12.6,29,inquiry,12,9,4,7,C001,0,
LEAD02658,2024-01-22,referral,MBA,Hyderabad,5,6,1,0,0,49,13.0,0,engagement,13,8,8,5,C004,0,
LEAD02659,2023-06-24,facebook,BBA,Chennai,5,2,0,0,1,55,41.3,13,engagement,18,11,7,4,C004,0,
LEAD02660,2024-06-23,google_ads,BBA,Pune,0,2,1,0,0,0,47.8,4,inquiry,16,14,1,3,C008,0,
LEAD02661,2023-06-10,facebook,B.Tech CS,Chennai,0,1,3,0,0,2,42.4,1,inquiry,14,2,5,0,C008,0,
LEAD02662,2025-08-14,referral,MBA,Hyderabad,5,14,4,0,0,41,58.8,8,engagement,4,1,10,3,C007,0,
LEAD02663,2024-10-18,google_ads,MBA,Chennai,3,0,0,0,0,0,24.8,16,engagement,13,6,7,5,C007,0,
LEAD02664,2024-08-28,referral,BBA,Hyderabad,1,0,0,0,0,27,,22,inquiry,15,8,8,5,C009,0,
LEAD02665,2025-10-16,walk_in,MBA,Mumbai,2,0,1,1,0,21,12.7,4,inquiry,17,9,9,7,C005,0,
LEAD02666,2024-01-21,facebook,B.Tech CS,Bangalore,6,1,2,0,0,20,,26,engagement,2,9,3,5,C002,0,
LEAD02667,2023-12-26,facebook,BBA,Delhi,5,5,1,0,0,24,52.1,3,inquiry,8,6,7,5,C001,0,
LEAD02668,2024-05-18,google_ads,B.Tech CS,Pune,0,1,3,1,0,10,25.2,28,engagement,5,13,6,5,C008,0,
LEAD02669,2023-10-04,google_ads,MBA,Chennai,3,5,1,1,0,16,56.6,25,application,10,2,4,2,C010,0,
LEAD02670,2024-07-27,facebook,B.Tech CS,Chennai,3,4,4,1,0,40,21.4,6,inquiry,2,3,6,0,C009,0,
LEAD02671,2023-12-20,facebook,B.Tech CS,Hyderabad,1,5,2,0,1,18,10.4,19,admission,7,2,4,0,C005,1,78
LEAD02672,2025-07-10,google_ads,B.Tech CS,Hyderabad,8,9,2,1,1,37,22.7,7,inquiry,18,9,3,4,C001,0,
LEAD02673,2023-12-17,facebook,MBA,Pune,3,3,1,0,1,21,,19,inquiry,8,11,2,4,C008,0,
LEAD02674,2025-07-17,referral,BBA,Pune,3,8,0,0,0,41,,5,verification,13,15,4,7,C009,0,
LEAD02675,2025-04-26,referral,MBA,Hyderabad,5,1,0,0,0,33,,10,payment,8,12,0,0,C005,1,44
LEAD02676,2024-04-15,walk_in,MBA,Bangalore,6,11,0,0,1,31,16.7,14,application,0,11,3,3,C001,1,81
LEAD02677,2024-05-14,facebook,B.Com,Pune,7,11,1,1,1,89,49.1,0,admission,5,4,2,5,C007,1,72
LEAD02678,2024-03-06,facebook,B.Com,Bangalore,8,8,2,1,1,26,,14,verification,2,11,6,7,C003,0,
LEAD02679,2024-04-05,google_ads,MBA,Chennai,7,10,2,0,1,37,,13,application,14,15,10,2,C001,0,
LEAD02680,2024-12-12,walk_in,BBA,Chennai,1,0,0,0,0,23,61.0,7,engagement,15,5,3,2,C002,0,
LEAD02681,2025-04-22,facebook,MBA,Mumbai,3,9,3,0,1,37,49.6,19,inquiry,8,12,5,2,C004,0,
LEAD02682,2023-12-26,referral,BBA,Delhi,3,10,3,0,1,62,,27,inquiry,18,14,7,7,C002,0,
LEAD02683,2025-11-05,facebook,B.Tech CS,Bangalore,1,0,1,0,0,0,32.4,3,application,17,15,7,1,C009,0,
LEAD02684,2024-06-03,google_ads,B.Tech CS,Delhi,3,4,0,0,1,22,19.0,25,enrollment,13,14,3,1,C008,1,19
LEAD02685,2025-03-06,facebook,BBA,Delhi,1,3,1,0,0,41,28.3,19,application,4,4,1,6,C007,1,90
LEAD02686,2024-08-12,facebook,MBA,Delhi,1,8,4,1,1,59,,13,verification,13,6,4,2,C005,1,28
LEAD02687,2024-11-26,google_ads,M.Tech,Bangalore,5,7,5,1,1,62,64.9,14,application,5,10,10,5,C004,0,
LEAD02688,2025-11-22,google_ads,MBA,Pune,5,11,0,0,1,48,50.9,0,payment,5,6,4,6,C005,1,27
LEAD02689,2023-09-17,referral,B.Com,Bangalore,3,4,0,0,1,76,24.4,16,admission,2,2,4,4,C010,1,80
LEAD02690,2025-08-13,facebook,B.Tech CS,Bangalore,4,11,4,1,1,34,17.6,13,payment,6,14,6,6,C008,1,37
LEAD02691,2025-10-18,google_ads,B.Com,Delhi,3,1,2,0,0,0,2.5,3,application,13,2,7,1,C010,0,
LEAD02692,2023-07-09,referral,B.Tech CS,Mumbai,2,9,2,0,0,40,70.4,17,engagement,1,2,9,1,C010,0,
LEAD02693,2023-06-26,google_ads,B.Tech CS,Delhi,1,2,0,0,0,0,56.9,24,application,4,11,0,3,C007,1,9
LEAD02694,2023-09-18,referral,M.Tech,Mumbai,0,8,1,1,0,91,70.9,25,inquiry,5,12,10,3,C004,1,53
LEAD02695,2024-11-21,website,MBA,Hyderabad,0,0,2,0,0,22,51.4,30,verification,17,15,8,0,C003,0,
LEAD02696,2023-07-04,facebook,B.Tech CS,Hyderabad,0,5,0,0,0,0,,30,application,19,7,7,3,C009,0,
LEAD02697,2025-07-25,referral,B.Tech CS,Mumbai,10,3,4,1,1,86,,27,verification,17,12,2,5,C007,1,45
LEAD02698,2024-05-01,referral,B.Tech CS,Pune,2,0,3,1,0,19,42.3,30,engagement,2,0,10,6,C008,1,18
LEAD02699,2024-07-13,facebook,B.Com,Mumbai,0,1,2,0,1,50,48.6,3,engagement,5,6,9,1,C002,0,
LEAD02700,2025-07-04,google_ads,MBA,Pune,0,5,4,1,1,13,17.9,28,payment,7,5,2,1,C008,1,28
LEAD02701,2023-12-26,website,B.Tech CS,Delhi,0,0,2,0,0,0,21.9,26,inquiry,1,0,2,2,C001,0,
LEAD02702,2025-02-01,google_ads,B.Tech CS,Pune,2,6,3,1,0,74,,29,engagement,14,10,10,1,C003,0,
LEAD02703,2023-03-06,facebook,MBA,Mumbai,4,6,4,1,1,3,57.8,2,inquiry,7,3,4,3,C008,0,
LEAD02704,2025-09-18,referral,B.Tech CS,Pune,3,1,0,0,1,43,70.6,25,verification,5,0,2,6,C008,0,
LEAD02705,2025-09-19,facebook,MBA,Bangalore,4,8,2,0,0,79,39.7,17,engagement,20,10,0,3,C004,0,
LEAD02706,2024-04-20,facebook,B.Com,Chennai,6,9,3,0,0,54,54.9,23,engagement,20,3,2,4,C010,0,
LEAD02707,2024-12-21,google_ads,B.Tech CS,Hyderabad,1,4,3,1,0,34,,16,inquiry,12,10,8,0,C005,0,
LEAD02708,2025-07-07,facebook,MBA,Pune,2,7,3,1,0,24,,13,inquiry,19,15,2,2,C002,0,
LEAD02709,2024-02-18,referral,B.Tech CS,Chennai,4,4,0,0,1,38,14.1,1,application,2,0,2,0,C009,1,40
LEAD02710,2023-03-25,referral,B.Tech CS,Chennai,2,2,1,0,0,15,,6,engagement,20,6,8,0,C010,0,
LEAD02711,2023-12-19,walk_in,BBA,Pune,5,8,1,1,1,13,65.3,22,engagement,13,1,10,4,C003,0,
LEAD02712,2023-02-12,facebook,B.Com,Bangalore,1,2,1,0,0,15,3.1,1,inquiry,14,5,6,7,C006,0,
LEAD02713,2024-12-04,facebook,M.Tech,Mumbai,4,5,2,0,1,12,23.7,13,verification,19,9,10,0,C002,0,
LEAD02714,2025-07-24,website,M.Tech,Bangalore,4,6,4,1,1,29,46.7,29,application,2,7,4,2,C004,1,69
LEAD02715,2023-12-20,facebook,B.Tech CS,Bangalore,5,4,2,1,0,27,9.2,4,inquiry,20,2,8,2,C003,0,
LEAD02716,2023-03-17,facebook,B.Tech CS,Bangalore,5,4,4,1,0,55,,11,inquiry,19,7,6,7,C005,0,
LEAD02717,2024-05-22,facebook,B.Tech CS,Mumbai,1,0,1,0,0,3,,5,inquiry,0,12,2,4,C009,0,
LEAD02718,2025-11-17,google_ads,B.Tech CS,Pune,0,0,0,0,0,8,29.0,10,inquiry,19,3,9,1,C007,0,
LEAD02719,2025-11-14,walk_in,B.Tech CS,Pune,4,1,0,0,1,20,65.4,0,inquiry,15,5,0,4,C008,0,
LEAD02720,2025-12-27,website,B.Com,Mumbai,8,7,4,0,0,20,51.4,27,engagement,5,14,1,1,C001,0,
LEAD02721,2023-11-20,google_ads,B.Tech CS,Delhi,3,4,0,0,1,3,39.7,1,engagement,8,10,4,2,C009,0,
LEAD02722,2024-03-07,facebook,B.Tech CS,Hyderabad,2,6,4,0,0,38,,4,inquiry,2,13,8,7,C001,0,
LEAD02723,2025-09-17,facebook,BBA,Hyderabad,4,3,3,1,0,57,52.9,6,enrollment,5,5,5,0,C004,1,39
LEAD02724,2023-05-16,facebook,MBA,Mumbai,2,5,3,0,1,48,2.5,13,enrollment,3,13,9,1,C001,1,41
LEAD02725,2024-12-27,google_ads,B.Com,Bangalore,5,7,1,1,1,95,66.9,20,admission,3,4,7,3,C002,1,14
LEAD02726,2025-07-11,website,MBA,Bangalore,2,1,0,0,1,26,,29,inquiry,2,4,0,4,C001,0,
LEAD02727,2023-04-22,google_ads,MBA,Pune,1,5,3,0,1,58,21.8,2,verification,2,10,1,2,C008,1,72
LEAD02728,2023-01-08,google_ads,B.Tech CS,Mumbai,0,6,0,0,0,0,44.3,1,inquiry,4,0,10,5,C005,0,
LEAD02729,2023-01-13,google_ads,B.Tech CS,Delhi,4,2,1,1,1,0,,4,admission,13,5,10,7,C004,1,54
LEAD02730,2023-12-01,website,MBA,Mumbai,2,2,0,0,1,20,24.1,22,engagement,8,9,1,0,C001,0,
LEAD02731,2023-10-16,walk_in,B.Com,Bangalore,0,0,1,0,0,23,65.0,8,inquiry,15,4,6,4,C005,0,
LEAD02732,2023-06-13,facebook,M.Tech,Delhi,3,0,2,1,0,17,5.1,18,inquiry,1,4,10,3,C008,0,
LEAD02733,2023-01-22,referral,B.Tech CS,Delhi,0,7,1,0,0,25,35.4,3,engagement,19,11,9,0,C009,0,
