total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,counselor_id,converted,days_to_convert,lead_month,lead_quarter,lead_year,lead_dayofweek,source_facebook,source_google_ads,source_referral,source_walk_in,source_website,course_interest_B.Com,course_interest_B.Tech CS,course_interest_BBA,course_interest_M.Tech,course_interest_MBA,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune,current_stage_admission,current_stage_application,current_stage_engagement,current_stage_enrollment,current_stage_inquiry,current_stage_payment,current_stage_verification,total_touchpoints,engagement_ratio,total_pipeline_days,is_fast_responder,is_dormant,form_tier
9,12,2,1,0,72,36.4,20,5,14,5,5,4,1,65.0,6,2,2023,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,23,0.041666666666666664,29,0,0,2
5,3,1,0,1,21,18.8,18,5,8,5,0,4,0,0.0,11,4,2023,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0.1,18,1,0,0
3,0,4,1,0,0,41.4,20,11,8,7,5,10,0,0.0,7,3,2023,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0.125,31,0,0,0
5,11,4,1,1,19,25.5,15,1,3,8,1,9,1,42.0,3,1,2023,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0.09523809523809523,13,0,0,0
7,13,3,0,1,34,53.0,22,0,0,5,1,7,1,65.0,12,4,2024,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23,0.041666666666666664,6,0,0,1
5,2,0,0,1,20,51.9,2,7,10,7,2,10,1,67.0,12,4,2024,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0.125,26,0,0,0
5,6,0,0,0,49,2.3,25,3,1,3,7,7,0,0.0,4,2,2024,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,0.0,14,1,0,1
6,0,2,1,0,35,18.5,18,7,13,7,2,10,0,0.0,5,2,2024,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,29,1,0,1
4,10,2,1,0,35,36.4,27,16,12,9,1,10,0,0.0,12,4,2024,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,0.058823529411764705,38,0,0,1
3,7,1,1,1,13,36.4,17,1,12,9,3,7,1,22.0,2,1,2024,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0.16666666666666666,25,0,0,0
8,3,2,1,1,49,36.4,17,7,12,7,2,10,1,11.0,3,1,2024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0.14285714285714285,28,0,0,1
5,3,0,0,1,2,34.5,9,8,12,8,0,6,0,0.0,7,3,2024,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0.1111111111111111,28,0,0,0
6,7,1,0,1,47,36.2,27,9,3,9,4,6,1,41.0,1,1,2024,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0.06666666666666667,25,0,0,1
2,1,1,0,0,15,37.0,11,9,2,4,0,6,1,35.0,8,3,2025,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.0,15,0,0,0
5,7,2,1,0,21,36.4,30,9,3,7,3,2,0,0.0,10,4,2024,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,14,0.06666666666666667,22,0,1,0
0,10,0,0,0,16,29.1,18,7,5,2,3,5,0,0.0,7,3,2023,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0.0,17,0,0,0
5,9,0,0,0,47,4.2,19,15,11,2,1,6,0,0.0,10,4,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14,0.0,29,1,0,1
10,11,1,0,1,42,6.3,26,0,9,5,4,9,1,40.0,6,2,2025,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,0.043478260869565216,18,1,0,1
0,0,2,1,0,0,48.6,16,17,1,5,2,10,0,0.0,4,2,2024,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0.3333333333333333,25,0,0,0
9,9,5,1,0,45,36.4,24,18,8,5,1,3,0,0.0,10,4,2024,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,0.041666666666666664,32,0,0,1
2,6,2,1,0,27,44.7,26,8,8,8,1,5,1,60.0,10,4,2024,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0.09090909090909091,25,0,0,0
7,11,0,0,0,81,46.9,26,7,14,10,3,7,1,65.0,7,3,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0.0,34,0,0,2
3,7,1,1,0,14,36.4,22,1,9,8,3,4,1,9.0,6,2,2025,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0.08333333333333333,21,0,0,0
2,7,1,1,0,51,3.0,18,6,14,9,0,6,1,18.0,3,1,2025,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.09090909090909091,29,1,0,1
3,6,0,0,0,47,60.3,19,20,8,3,7,10,0,0.0,6,2,2024,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0.0,38,0,0,1
1,5,2,1,1,33,36.4,29,9,10,4,3,2,1,72.0,7,3,2025,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0.2222222222222222,26,0,0,0
6,11,4,0,1,84,3.6,25,15,8,1,6,9,0,0.0,11,4,2025,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,21,0.045454545454545456,30,1,0,2
5,12,5,1,1,42,28.0,22,9,7,3,7,1,1,30.0,7,3,2025,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,22,0.08695652173913043,26,0,0,1
3,4,0,0,0,37,36.4,8,5,15,6,2,2,0,0.0,6,2,2025,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0.0,28,0,0,1
2,4,3,0,1,16,63.4,25,7,7,9,7,6,0,0.0,2,1,2025,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0.1,30,0,0,0
8,9,1,1,0,31,30.5,16,1,8,6,0,3,1,90.0,9,3,2023,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,18,0.05263157894736842,15,0,0,0
2,3,0,0,1,47,25.6,6,17,5,3,1,3,0,0.0,12,4,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0.16666666666666666,26,0,0,1
6,5,3,0,0,84,64.8,20,17,14,10,3,6,0,0.0,7,3,2025,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,0.0,44,0,0,2
3,5,2,1,0,6,66.5,10,1,9,10,4,1,1,79.0,7,3,2025,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0.09090909090909091,24,0,0,0
2,0,1,0,0,0,9.6,19,19,14,8,0,5,0,0.0,1,1,2025,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.0,41,1,0,0
1,1,2,1,1,11,18.5,3,19,11,3,2,6,0,0.0,2,1,2023,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0.4,35,1,0,0
6,9,3,1,1,87,15.3,15,10,8,0,5,8,1,87.0,5,2,2023,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,0.10526315789473684,23,1,0,2
2,5,3,1,1,57,40.9,26,7,5,1,6,2,0,0.0,2,1,2023,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.18181818181818182,19,0,0,1
5,9,3,0,0,59,58.3,23,2,7,7,2,3,1,59.0,1,1,2025,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0.0,18,0,0,1
2,6,3,0,1,51,36.4,21,3,9,5,7,9,0,0.0,7,3,2025,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0.08333333333333333,24,0,0,1
4,2,2,0,0,26,7.8,1,9,14,3,0,3,0,0.0,9,3,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0.0,26,1,0,0
0,3,2,0,0,11,36.4,10,19,3,2,3,7,0,0.0,6,2,2024,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,27,0,0,0
0,2,2,1,1,16,21.8,19,16,6,7,3,1,0,0.0,10,4,2025,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.4,32,1,0,0
4,0,0,0,0,56,20.5,5,4,5,9,6,10,0,0.0,8,3,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0.0,24,1,0,1
6,8,1,1,1,20,40.7,6,2,3,2,5,10,0,0.0,5,2,2025,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0.125,12,0,0,0
1,5,0,0,1,32,6.9,21,3,13,2,6,4,0,0.0,3,1,2024,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0.14285714285714285,24,1,0,0
5,5,4,1,0,68,23.2,16,18,8,10,6,5,0,0.0,9,3,2024,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0.06666666666666667,42,1,0,2
8,12,4,1,1,47,30.1,26,17,1,2,3,2,0,0.0,4,2,2025,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24,0.08,23,0,0,1
4,3,4,1,0,16,19.9,23,17,10,1,4,9,0,0.0,8,3,2025,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0.08333333333333333,32,1,0,0
2,8,3,1,0,47,56.2,4,4,14,5,3,3,1,76.0,5,2,2024,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0.07142857142857142,26,0,0,1
0,6,0,0,1,23,44.1,11,3,8,1,6,1,1,46.0,9,3,2025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0.14285714285714285,18,0,0,0
3,4,2,1,1,0,69.5,13,12,0,7,1,4,1,9.0,6,2,2024,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0.2,20,0,0,0
6,4,1,0,1,50,17.9,24,15,8,3,0,5,0,0.0,8,3,2025,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0.08333333333333333,26,1,0,1
5,5,3,1,0,19,36.4,19,14,5,3,7,7,0,0.0,6,2,2024,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0.07142857142857142,29,0,0,0
0,2,0,0,0,20,36.4,13,4,13,6,4,8,0,0.0,10,4,2024,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.0,27,0,0,0
3,7,3,0,1,31,9.1,27,5,2,8,0,10,0,0.0,1,1,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13,0.07142857142857142,15,1,0,0
0,5,5,1,0,20,10.7,1,4,8,9,3,3,0,0.0,5,2,2024,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0.09090909090909091,24,1,0,0
2,2,0,0,1,0,36.4,12,5,7,9,5,1,0,0.0,2,1,2023,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0.2,26,0,0,0
2,4,3,0,1,39,9.5,7,0,8,1,0,10,0,0.0,9,3,2025,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0.1,9,1,0,1
3,3,4,0,1,18,57.8,26,17,13,7,2,8,0,0.0,1,1,2025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.09090909090909091,39,0,0,0
2,0,0,0,0,42,27.2,1,0,12,5,0,10,0,0.0,12,4,2025,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0.0,17,0,0,1
1,3,1,1,1,18,59.1,23,16,12,1,6,6,0,0.0,7,3,2023,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.3333333333333333,35,0,0,0
3,4,0,0,0,0,12.2,12,13,15,9,7,8,0,0.0,7,3,2023,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0.0,44,1,0,0
0,4,0,0,0,42,6.3,24,11,5,2,7,9,0,0.0,6,2,2024,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0.0,25,1,0,1
1,12,3,1,1,50,36.4,27,3,2,2,3,2,1,25.0,8,3,2023,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,0.11764705882352941,10,0,0,1
5,10,0,0,0,46,36.4,15,11,0,5,3,8,1,23.0,9,3,2024,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0.0,19,0,0,1
1,7,1,0,0,55,36.4,20,16,14,3,3,2,0,0.0,6,2,2023,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0.0,36,0,0,1
2,4,0,0,1,31,8.9,11,17,4,2,5,6,0,0.0,12,4,2025,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0.14285714285714285,28,1,0,0
6,6,4,0,1,18,27.2,1,10,7,10,0,3,1,75.0,7,3,2023,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0.058823529411764705,27,0,0,0
7,11,3,1,1,73,36.4,6,5,11,0,1,2,1,62.0,7,3,2025,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21,0.09090909090909091,17,0,0,2
4,4,2,1,0,18,36.4,19,18,6,7,0,6,0,0.0,11,4,2023,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0.09090909090909091,31,0,0,0
2,3,6,1,1,21,36.4,14,5,7,6,3,3,1,43.0,6,2,2024,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.16666666666666666,21,0,0,0
4,2,0,0,0,41,36.4,19,2,15,7,1,10,0,0.0,5,2,2023,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0.0,25,0,0,1
1,6,0,0,1,70,61.7,20,5,3,3,1,1,0,0.0,1,1,2025,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0.125,12,0,0,2
3,10,3,0,0,40,57.7,13,8,14,5,6,8,0,0.0,9,3,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,0.0,33,0,0,1
0,0,2,0,0,7,36.4,28,9,0,8,4,10,1,20.0,6,2,2023,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.0,21,0,0,0
4,1,3,0,0,29,36.4,6,9,3,0,0,10,0,0.0,11,4,2024,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,12,0,0,0
6,3,2,1,1,66,43.3,19,14,1,10,4,9,1,73.0,8,3,2023,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0.16666666666666666,29,0,0,1
4,15,1,0,1,56,55.7,20,3,7,2,5,2,1,27.0,2,1,2024,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,0.047619047619047616,17,0,0,1
3,2,0,0,0,16,6.1,5,19,4,10,4,9,0,0.0,8,3,2024,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0.0,37,1,0,0
0,12,0,0,1,24,22.2,24,2,13,10,6,1,1,70.0,6,2,2024,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0.07692307692307693,31,1,0,0
2,4,1,1,0,24,11.7,21,14,12,1,3,8,0,0.0,11,4,2024,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0.125,30,1,0,0
3,13,5,1,1,58,9.1,0,15,2,7,1,6,1,75.0,1,1,2025,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0.09090909090909091,25,1,0,1
6,11,4,1,1,84,22.0,26,8,11,0,2,7,1,54.0,5,2,2023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0.09090909090909091,21,1,0,2
5,5,2,1,1,54,66.8,6,13,5,7,2,1,0,0.0,3,1,2023,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0.15384615384615385,27,0,0,1
5,8,5,0,1,70,19.4,0,15,3,0,6,2,0,0.0,8,3,2024,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,0.05263157894736842,24,1,0,2
3,0,1,0,0,24,26.0,7,9,2,9,4,1,0,0.0,7,3,2023,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.0,24,0,0,0
5,6,1,1,1,52,70.5,12,7,3,3,4,9,1,44.0,7,3,2023,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,0.15384615384615385,17,0,0,1
1,5,0,0,0,44,48.5,18,13,8,1,5,3,1,13.0,8,3,2024,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0.0,27,0,0,1
7,10,5,0,1,54,65.5,1,13,2,8,3,3,1,10.0,7,3,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,22,0.043478260869565216,26,0,0,1
0,6,1,0,0,39,67.8,8,16,12,2,1,1,0,0.0,12,4,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0.0,31,0,0,1
4,14,2,1,0,26,66.2,29,2,7,10,3,9,1,39.0,3,1,2024,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,0.047619047619047616,22,0,0,0
0,3,1,0,1,12,36.4,22,15,4,8,0,5,0,0.0,7,3,2023,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0.2,27,0,0,0
4,6,0,0,0,53,25.4,1,11,13,6,3,2,0,0.0,7,3,2025,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0.0,33,0,0,1
6,7,2,1,0,50,66.9,13,2,1,8,7,5,0,0.0,2,1,2025,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0.0625,18,0,0,1
4,4,3,0,1,65,62.4,28,4,9,3,7,2,0,0.0,1,1,2025,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0.08333333333333333,23,0,0,1
0,4,0,0,1,52,50.3,24,6,2,8,1,4,0,0.0,4,2,2023,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.2,17,0,0,1
0,4,0,0,0,0,36.4,10,17,15,1,7,1,0,0.0,3,1,2025,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0.0,40,0,0,0
9,12,3,1,0,89,36.4,11,11,11,7,5,1,1,64.0,8,3,2025,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,24,0.04,34,0,0,2
7,5,2,1,1,75,36.4,5,10,11,2,0,6,1,30.0,12,4,2025,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,0.13333333333333333,23,0,0,2
0,4,3,1,0,23,22.9,19,2,9,6,0,5,0,0.0,2,1,2024,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0.125,17,1,0,0
0,0,1,0,0,32,9.6,17,5,10,4,5,6,0,0.0,2,1,2023,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,24,1,0,0
3,5,1,0,0,1,68.9,27,9,12,10,3,9,1,46.0,12,4,2023,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0.0,34,0,0,0
0,5,2,0,0,26,50.0,1,7,12,1,5,3,0,0.0,5,2,2024,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0.0,25,0,0,0
6,8,2,1,1,65,21.7,24,5,7,8,2,3,1,39.0,11,4,2023,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,0.11764705882352941,22,1,0,1
3,4,2,1,0,13,36.4,4,5,2,6,4,7,1,37.0,12,4,2025,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,17,0,0,0
4,8,3,0,0,21,36.4,14,14,10,9,4,8,1,66.0,7,3,2023,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15,0.0,37,0,0,0
4,4,4,0,0,18,63.5,21,20,6,8,2,5,0,0.0,8,3,2023,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0.0,36,0,0,0
1,8,3,0,1,58,57.1,1,10,6,1,4,9,1,66.0,6,2,2023,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0.07692307692307693,21,0,0,1
0,0,3,0,0,0,58.6,5,6,12,8,0,5,0,0.0,10,4,2025,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0.0,26,0,0,0
5,4,1,1,1,18,36.4,8,10,7,0,4,3,0,0.0,1,1,2024,6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.18181818181818182,21,0,0,0
4,9,5,1,0,32,36.4,17,1,6,3,5,2,1,46.0,8,3,2023,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18,0.05263157894736842,15,0,0,0
2,8,4,0,1,56,30.9,5,17,10,2,1,3,0,0.0,8,3,2025,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,14,0.06666666666666667,30,0,0,1
2,0,0,0,0,37,47.9,23,0,3,10,1,6,1,36.0,6,2,2023,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,14,0,0,1
3,5,3,1,1,26,36.4,30,4,10,1,6,10,1,80.0,11,4,2023,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0.16666666666666666,21,0,1,0
3,8,3,1,0,38,69.4,27,14,7,3,7,2,0,0.0,12,4,2025,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0.06666666666666667,31,0,0,1
3,1,0,0,0,38,36.4,28,16,6,8,4,9,0,0.0,8,3,2023,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0.0,34,0,0,1
5,2,2,0,0,50,36.4,25,10,9,7,7,6,0,0.0,2,1,2024,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0.0,33,0,0,1
3,0,0,0,0,19,36.4,4,1,7,4,0,8,0,0.0,1,1,2024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.0,12,0,0,0
9,13,3,1,1,68,48.4,8,0,6,4,2,8,1,12.0,5,2,2024,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0.07692307692307693,12,0,0,2
0,0,1,1,0,26,62.9,19,6,8,4,3,10,0,0.0,12,4,2025,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,21,0,0,0
4,4,1,0,0,54,60.5,7,14,8,6,3,1,0,0.0,7,3,2023,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0.0,31,0,0,1
0,7,0,0,1,18,8.3,15,5,1,0,5,3,0,0.0,11,4,2025,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0.125,11,1,0,0
3,0,0,0,0,18,10.8,4,16,1,5,6,6,0,0.0,12,4,2023,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0.0,28,1,0,0
0,3,0,0,1,7,36.4,6,1,11,6,3,1,1,48.0,2,1,2025,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0.25,21,0,0,0
1,2,0,0,0,0,36.4,4,6,14,8,2,9,0,0.0,1,1,2024,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,30,0,0,0
0,2,2,0,0,29,14.1,2,18,15,7,2,7,0,0.0,5,2,2023,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0.0,42,1,0,0
0,3,0,0,0,3,36.4,22,6,14,4,0,6,0,0.0,3,1,2023,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.0,24,0,0,0
1,3,1,0,0,0,57.6,21,13,13,6,2,2,0,0.0,11,4,2023,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,34,0,0,0
